"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Velocity[i] (m/s)","Velocity[j] (m/s)","Vorticity[k] (/s)","Pressure (Pa)","X (m)","Y (m)","Z (m)"
6.2831853071795862,2.5806722210586219e-16,0.0050000000000000001,-0.18844629849990691,0.22816427554217833,0.43794929935366173,360.46750760268606,6.2831853071795862,2.5806722210586219e-16,0.0050000000000000001
0.062829903424360567,0.062829903424360567,0.0049999999999234355,-0.079381610557330978,0.28135042083653472,-1.0203364836575091,365.71498771058816,0.062829903424360567,0.062829903424360567,0.0049999999999234355
0.12566177639051801,0.062829923318722156,0.004999999999924217,-0.077991806995094448,0.27490151382484568,-2.3103414970371849,334.87701744736626,0.12566177639051801,0.062829923318722156,0.004999999999924217
0.18849364935667545,0.062829943213083744,0.0049999999999249976,-0.094297463482209881,0.20329735446287833,-3.2961832510746625,305.20863367024924,0.18849364935667545,0.062829943213083744,0.0049999999999249976
0.25132552232283295,0.062829963107445333,0.0049999999999257791,-0.12227098788543489,0.085645469490271131,-3.818108875572912,284.42180082305697,0.25132552232283295,0.062829963107445333,0.0049999999999257791
0.31415739528899039,0.062829983001806922,0.0049999999999265606,-0.15026440249764889,-0.047477641996862184,-4.0430621930743573,278.46448615015532,0.31415739528899039,0.062829983001806922,0.0049999999999265606
0.37698926825514784,0.062830002896168496,0.0049999999999273412,-0.17043634178551922,-0.16518979438840259,-3.4383833650427258,289.81953852993792,0.37698926825514784,0.062830002896168496,0.0049999999999273412
0.43982114122130533,0.062830022790530085,0.0049999999999281227,-0.17265042707367156,-0.22867784151257442,-2.0758449228583298,317.58664023150089,0.43982114122130533,0.062830022790530085,0.0049999999999281227
0.50265301418746278,0.062830042684891674,0.0049999999999289042,-0.15496529812013271,-0.22348989945817685,-0.54929133475535596,354.1173398833385,0.50265301418746278,0.062830042684891674,0.0049999999999289042
0.56548488715362022,0.062830062579253262,0.0049999999999296857,-0.11638861139332279,-0.13237642985047404,0.59715385515710451,391.18243543423733,0.56548488715362022,0.062830062579253262,0.0049999999999296857
0.62831676011977766,0.062830082473614851,0.0049999999999304672,-0.078025743843281078,0.0094351746541325443,1.3522327413982937,422.6414254156474,0.62831676011977766,0.062830082473614851,0.0049999999999304672
0.6911486330859351,0.06283010236797644,0.0049999999999312478,-0.064096778662784279,0.15689096395021609,1.0478840621580134,449.33373546997234,0.6911486330859351,0.06283010236797644,0.0049999999999312478
0.75398050605209255,0.062830122262338028,0.0049999999999320293,-0.098400490619901859,0.24883276869634191,0.13063786688508011,480.3286761142964,0.75398050605209255,0.062830122262338028,0.0049999999999320293
