"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Velocity[i] (m/s)","Velocity[j] (m/s)","Vorticity[k] (/s)","Pressure (Pa)","X (m)","Y (m)","Z (m)"
6.2831853071795862,2.5806722210586219e-16,0.0050000000000000001,-0.1034972146089735,0.30617470541346298,0.68613284362091043,291.86755578642419,6.2831853071795862,2.5806722210586219e-16,0.0050000000000000001
0.062829903424360567,0.062829903424360567,0.0049999999999234355,-0.074954457493527304,0.33214832436153824,-0.93661391525892634,309.59098436696866,0.062829903424360567,0.062829903424360567,0.0049999999999234355
0.12566177639051801,0.062829923318722156,0.004999999999924217,-0.077265207001812039,0.28644047150799778,-2.4488818980984397,287.32672957968953,0.12566177639051801,0.062829923318722156,0.004999999999924217
0.18849364935667545,0.062829943213083744,0.0049999999999249976,-0.093850908763690774,0.18405093526737426,-3.484340287062194,262.21637440067161,0.18849364935667545,0.062829943213083744,0.0049999999999249976
0.25132552232283295,0.062829963107445333,0.0049999999999257791,-0.11567078292288067,0.051277943073955896,-3.9408123198709148,247.11828618831012,0.25132552232283295,0.062829963107445333,0.0049999999999257791
0.31415739528899039,0.062829983001806922,0.0049999999999265606,-0.12630514775042362,-0.082633796750915242,-4.0435232764902276,252.9931903115388,0.31415739528899039,0.062829983001806922,0.0049999999999265606
0.37698926825514784,0.062830002896168496,0.0049999999999273412,-0.11581970606838493,-0.18900429523757759,-3.3944525420593807,282.36421019978224,0.37698926825514784,0.062830002896168496,0.0049999999999273412
0.43982114122130533,0.062830022790530085,0.0049999999999281227,-0.075404333743617352,-0.23961170170391025,-2.0600458527202354,330.25501840278059,0.43982114122130533,0.062830022790530085,0.0049999999999281227
0.50265301418746278,0.062830042684891674,0.0049999999999289042,-0.0086852532452142937,-0.2256476293809147,-0.46548166452968986,382.84323962089502,0.50265301418746278,0.062830042684891674,0.0049999999999289042
0.56548488715362022,0.062830062579253262,0.0049999999999296857,0.076263120356429986,-0.13715507846244215,0.6148332561488522,426.36299916744406,0.56548488715362022,0.062830062579253262,0.0049999999999296857
0.62831676011977766,0.062830082473614851,0.0049999999999304672,0.16216386639640626,-0.0038238127069330019,1.6429179327258105,457.73824903356785,0.62831676011977766,0.062830082473614851,0.0049999999999304672
0.6911486330859351,0.06283010236797644,0.0049999999999312478,0.2286052228214295,0.15235852582905662,2.2013403345084885,484.21957356768434,0.6911486330859351,0.06283010236797644,0.0049999999999312478
0.75398050605209255,0.062830122262338028,0.0049999999999320293,0.25350372365931162,0.29582653357775912,2.1489452513816687,523.41923822888123,0.75398050605209255,0.062830122262338028,0.0049999999999320293
0.81681237901824999,0.062830142156699617,0.0049999999999328108,0.21969192411600591,0.39468013332968416,1.6839216326339488,588.80818836879121,0.81681237901824999,0.062830142156699617,0.0049999999999328108
0.87964425198440754,0.062830162051061206,0.0049999999999335923,0.11433760397568957,0.4268384039425539,1.0082533087252925,680.278040069187,0.87964425198440754,0.062830162051061206,0.0049999999999335923
0.94247612495056488,0.062830181945422794,0.0049999999999343729,-0.055196225664607981,0.39777385930205794,-0.1070386943498516,771.21453766469131,0.94247612495056488,0.062830181945422794,0.0049999999999343729
1.0053079979167223,0.062830201839784369,0.0049999999999351544,-0.28531347268588203,0.28961192440597261,-1.0544780127361069,818.59237150440686,1.0053079979167223,0.062830201839784369,0.0049999999999351544
1.0681398708828798,0.062830221734145958,0.0049999999999359359,-0.55305598144505019,0.13078368400162868,-1.6666404440285725,791.51253536240711,1.0681398708828798,0.062830221734145958,0.0049999999999359359
1.1309717438490372,0.062830241628507547,0.0049999999999367174,-0.83225272944801643,-0.044355976061641024,-1.3625472734154607,669.06841631782561,1.1309717438490372,0.062830241628507547,0.0049999999999367174
1.1938036168151946,0.062830261522869135,0.004999999999937498,-1.0982773539207669,-0.19906778507370579,-0.79353662188111818,473.34617093116606,1.1938036168151946,0.062830261522869135,0.004999999999937498
1.2566354897813521,0.062830281417230724,0.0049999999999382795,-1.3202364292868765,-0.29994469284203418,0.32472132600909276,253.30264079258015,1.2566354897813521,0.062830281417230724,0.0049999999999382795
1.3194673627475095,0.062830301311592313,0.004999999999939061,-1.4622057186081476,-0.31745109584203945,1.7911499039604393,82.437189210225213,1.3194673627475095,0.062830301311592313,0.004999999999939061
1.382299235713667,0.062830321205953901,0.0049999999999398416,-1.5131289717895209,-0.25511545607940289,3.564269201831741,24.829441874368907,1.382299235713667,0.062830321205953901,0.0049999999999398416
1.4451311086798244,0.06283034110031549,0.0049999999999406231,-1.4361119388334107,-0.097242001280070781,5.0098445994786331,122.2240080402342,1.4451311086798244,0.06283034110031549,0.0049999999999406231
1.5079629816459819,0.062830360994677079,0.0049999999999414046,-1.2593799062527253,0.10795596089492852,5.7802017904386149,338.80239627860237,1.5079629816459819,0.062830360994677079,0.0049999999999414046
1.5707948546121393,0.062830380889038667,0.0049999999999421861,-0.99162809169055843,0.33618332332361284,5.8826484438444018,628.69964797313503,1.5707948546121393,0.062830380889038667,0.0049999999999421861
1.6336267275782967,0.062830400783400256,0.0049999999999429676,-0.66129522614044345,0.55543231645500712,5.3378484623872477,909.41335022592045,1.6336267275782967,0.062830400783400256,0.0049999999999429676
1.6964586005444544,0.062830420677761831,0.0049999999999437482,-0.29442551755331686,0.73765398298157736,4.2311709318147903,1113.8269284185992,1.6964586005444544,0.062830420677761831,0.0049999999999437482
1.7592904735106119,0.062830440572123419,0.0049999999999445297,0.079214618119592337,0.85306134065389294,2.6878672358628934,1185.5451670572004,1.7592904735106119,0.062830440572123419,0.0049999999999445297
1.8221223464767691,0.062830460466485008,0.0049999999999453112,0.43585434035964227,0.89257414492117659,0.83650394314182641,1132.8781522513073,1.8221223464767691,0.062830460466485008,0.0049999999999453112
1.8849542194429265,0.062830480360846597,0.0049999999999460918,0.75009421397911169,0.83328334452334341,-1.0252394800250673,964.78459002417867,1.8849542194429265,0.062830480360846597,0.0049999999999460918
1.947786092409084,0.062830500255208185,0.0049999999999468733,1.0121328083469021,0.68878872515868017,-2.8730832963570796,754.05691095111411,1.947786092409084,0.062830500255208185,0.0049999999999468733
2.0106179653752418,0.062830520149569774,0.0049999999999476548,1.2065769833391318,0.45019541349351672,-4.1141391694590892,552.52756918398518,2.0106179653752418,0.062830520149569774,0.0049999999999476548
2.0734498383413991,0.062830540043931363,0.0049999999999484363,1.3273635930673753,0.13498851152627137,-5.2316417014262635,414.42048388141905,2.0734498383413991,0.062830540043931363,0.0049999999999484363
2.1362817113075567,0.062830559938292951,0.0049999999999492178,1.3697639431907158,-0.23787563524269795,-5.644206580912674,359.29951074490003,2.1362817113075567,0.062830559938292951,0.0049999999999492178
2.199113584273714,0.06283057983265454,0.0049999999999499984,1.3318929023057353,-0.64316409061105118,-5.428865157334962,370.97052048455532,2.199113584273714,0.06283057983265454,0.0049999999999499984
2.2619454572398716,0.062830599727016129,0.0049999999999507799,1.238005234547821,-1.0461314303490572,-4.3908883032720736,394.14887736339142,2.2619454572398716,0.062830599727016129,0.0049999999999507799
2.3247773302060288,0.062830619621377717,0.0049999999999515614,1.0965847114567253,-1.4029282789228203,-2.5365419080296365,328.79635235727767,2.3247773302060288,0.062830619621377717,0.0049999999999515614
2.3876092031721865,0.062830639515739292,0.004999999999952342,0.940387598741389,-1.6943931481773546,-0.19145718117151805,109.76651026888894,2.3876092031721865,0.062830639515739292,0.004999999999952342
2.4504410761383437,0.062830659410100881,0.0049999999999531235,0.78237366552588838,-1.8577874593877937,3.9359213707182126,-322.19927883276046,2.4504410761383437,0.062830659410100881,0.0049999999999531235
2.5132729491045014,0.06283067930446247,0.004999999999953905,0.60317597013633428,-1.7789517345075865,9.5241134645909948,-932.63108671489704,2.5132729491045014,0.06283067930446247,0.004999999999953905
2.5761048220706586,0.062830699198824058,0.0049999999999546865,0.39850458909838532,-1.4305087115681203,14.69324199672651,-1612.6042973443189,2.5761048220706586,0.062830699198824058,0.0049999999999546865
2.6389366950368163,0.062830719093185647,0.004999999999955468,0.18335357333794081,-0.83706785604009526,18.271842316198267,-2174.0673627938859,2.6389366950368163,0.062830719093185647,0.004999999999955468
2.7017685680029735,0.062830738987547236,0.0049999999999562486,-0.0397108621134942,-0.10358920458474109,18.875256028655905,-2484.8340019057523,2.7017685680029735,0.062830738987547236,0.0049999999999562486
2.7646004409691312,0.062830758881908824,0.0049999999999570301,-0.20173226191155585,0.64287489952423493,18.768026026920861,-2434.6784647808445,2.7646004409691312,0.062830758881908824,0.0049999999999570301
2.8274323139352888,0.062830778776270413,0.0049999999999578116,-0.37222191305061514,1.4007935001008307,17.00320377449447,-2103.0671603774181,2.8274323139352888,0.062830778776270413,0.0049999999999578116
2.890264186901446,0.062830798670632002,0.0049999999999585923,-0.51725915089668606,2.0245124381381565,12.328774050544236,-1578.051408710118,2.890264186901446,0.062830798670632002,0.0049999999999585923
2.9530960598676033,0.06283081856499359,0.0049999999999593737,-0.63758249792072907,2.4229248548630435,6.7587758004071539,-1070.1104450693683,2.9530960598676033,0.06283081856499359,0.0049999999999593737
3.0159279328337609,0.062830838459355165,0.0049999999999601552,-0.73685726248866368,2.5534019276274487,1.026452416700615,-743.86627765697415,3.0159279328337609,0.062830838459355165,0.0049999999999601552
3.0787598057999181,0.062830858353716754,0.0049999999999609367,-0.83920815295860207,2.4620706221271575,-3.2274821266851728,-728.27230165944547,3.0787598057999181,0.062830858353716754,0.0049999999999609367
3.1415916787660758,0.062830878248078342,0.0049999999999617182,-0.94901256177334714,2.2553012160394643,-7.0883908005517871,-974.25899653847773,3.1415916787660758,0.062830878248078342,0.0049999999999617182
